,Sale_Price,Longitude,Latitude,Neighborhood,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add,Bedroom_AbvGr,Bath_AbvGr,Branch_Number
907,60000,-93.651786,42.017564,South_and_West_of_Iowa_State_University,8400,OneFam,Average,3,438,False,True,Normal,1920,1950,1,1,Branch_4
908,139500,-93.64857,42.016921,South_and_West_of_Iowa_State_University,9900,OneFam,Good,7,1489,True,True,Normal,1940,1950,3,2,Branch_4
909,197000,-93.651669,42.016182,South_and_West_of_Iowa_State_University,15863,OneFam,Fair,12,3082,True,True,Normal,1920,1970,5,3,Branch_4
910,105000,-93.646555,42.019094,South_and_West_of_Iowa_State_University,5707,OneFam,Above_Average,6,1242,True,True,Normal,1935,1950,3,2,Branch_4
911,135000,-93.648414,42.018931,South_and_West_of_Iowa_State_University,7804,OneFam,Fair,7,1981,True,True,Normal,1928,1950,4,2,Branch_4
912,147500,-93.646655,42.017889,Crawford,8574,OneFam,Very_Good,6,1232,False,True,Normal,1916,2000,3,1,Branch_4
913,137450,-93.648429,42.017835,South_and_West_of_Iowa_State_University,6171,OneFam,Above_Average,7,1608,True,True,Normal,1925,1990,3,3,Branch_4
914,155000,-93.6459433,42.0189256,South_and_West_of_Iowa_State_University,7200,OneFam,Excellent,6,1135,True,True,Normal,1936,2007,3,1,Branch_4
915,177000,-93.646881,42.016943,Crawford,7558,OneFam,Above_Average,9,1913,True,True,Normal,1928,1950,3,2,Branch_4
916,145000,-93.648419,42.016835,South_and_West_of_Iowa_State_University,6292,OneFam,Good,6,1477,True,True,Normal,1928,1950,3,2,Branch_4
917,137000,-93.644704,42.016957,Crawford,7155,OneFam,Very_Good,6,1228,True,True,Normal,1918,1990,3,1,Branch_4
918,234000,-93.644636,42.016067,Crawford,10918,OneFam,Excellent,9,2080,True,True,Normal,1926,2004,3,2,Branch_4
919,205000,-93.6428055,42.0191252,Crawford,13680,OneFam,Above_Average,6,1567,True,True,Normal,1940,1950,2,2,Branch_4
920,177500,-93.6397,42.019181,Crawford,7500,OneFam,Good,7,1494,True,True,Normal,1942,1950,3,1,Branch_4
921,160000,-93.642371,42.018707,Crawford,9600,OneFam,Good,7,1308,True,True,Normal,1940,1950,2,2,Branch_4
922,155000,-93.64012,42.017583,Crawford,14680,OneFam,Below_Average,5,1273,False,True,Normal,1960,1960,2,1,Branch_4
923,163500,-93.640592,42.017574,Crawford,13360,OneFam,Good,5,964,False,True,Normal,1921,2006,2,1,Branch_4
924,154900,-93.644295,42.016684,Crawford,7681,OneFam,Above_Average,7,1343,True,True,Normal,1921,1950,3,2,Branch_4
925,205000,-93.6439975,42.0158534,Crawford,8145,Duplex,Above_Average,13,2480,True,True,Normal,1940,1950,5,3,Branch_4
927,174500,-93.642945,42.014688,Crawford,12000,OneFam,Good,7,1564,True,True,Normal,1941,1950,3,2,Branch_4
928,193000,-93.642885,42.013169,Crawford,13339,OneFam,Above_Average,6,1561,False,True,Normal,1960,1960,3,2,Branch_4
929,158000,-93.640762,42.014943,Crawford,15600,OneFam,Good,7,1523,True,True,Normal,1949,2005,3,2,Branch_4
931,224000,-93.639407,42.0125,Crawford,17500,OneFam,Average,6,1906,False,True,Normal,1954,1954,3,2,Branch_4
932,115000,-93.645743,42.009489,Blueste,1733,Twnhs,Above_Average,5,1032,True,True,Normal,1980,1980,2,1,Branch_4
933,137000,-93.645743,42.009489,Blueste,1488,TwnhsE,Above_Average,5,1229,True,True,Normal,1980,1992,2,2,Branch_4
934,121000,-93.645743,42.009489,Blueste,1612,Twnhs,Above_Average,5,1229,True,True,Normal,1980,1980,2,2,Branch_4
935,124000,-93.645743,42.009489,Blueste,1300,TwnhsE,Above_Average,5,1229,True,True,Normal,1980,1980,2,2,Branch_4
936,208000,-93.644864,42.010636,Crawford,13607,OneFam,Above_Average,6,1982,True,True,Normal,1986,1986,3,3,Branch_4
937,315000,-93.643539,42.01141,Crawford,17597,OneFam,Excellent,7,2365,False,True,Normal,1971,2009,3,2,Branch_4
938,222000,-93.643947,42.009134,Crawford,21695,OneFam,Excellent,5,1680,False,True,Normal,1988,2007,3,2,Branch_4
939,147000,-93.62529,42.022721,Iowa_DOT_and_Rail_Road,10690,OneFam,Good,6,1344,True,True,Normal,1920,1997,3,1,Branch_4
940,123000,-93.626839,42.021425,Iowa_DOT_and_Rail_Road,8660,OneFam,Above_Average,11,2168,True,True,Normal,1900,1993,5,2,Branch_4
941,78000,-93.625299,42.021596,Iowa_DOT_and_Rail_Road,6402,OneFam,Average,6,1192,True,True,Normal,1920,1950,3,1,Branch_4
943,75000,-93.615395,42.020002,Iowa_DOT_and_Rail_Road,10200,OneFam,Above_Average,4,572,False,True,Normal,1925,1950,2,1,Branch_4
944,230000,-93.6165709,42.008683,Crawford,3843,TwnhsE,Average,5,1648,False,True,Partial,2007,2008,2,2,Branch_4
945,57625,-93.588227,42.0183,Iowa_DOT_and_Rail_Road,21780,OneFam,Below_Average,4,810,False,True,Normal,1910,1950,1,1,Branch_4
946,251000,-93.606944,41.996888,Mitchell,10125,OneFam,Average,7,2052,True,True,Normal,2000,2001,3,3,Branch_4
948,240000,-93.607055,41.997119,Mitchell,12118,OneFam,Average,7,1710,False,True,Normal,2004,2005,3,2,Branch_4
949,215000,-93.603717,41.99539,Mitchell,12209,OneFam,Average,7,1961,True,True,Normal,2001,2002,3,3,Branch_4
950,156450,-93.604716,41.997067,Mitchell,9750,OneFam,Above_Average,5,926,False,True,Normal,1977,1977,2,1,Branch_4
951,173000,-93.604491,41.997069,Mitchell,9360,OneFam,Good,5,1287,False,True,Normal,1977,1977,2,2,Branch_4
952,126000,-93.604519,41.996919,Mitchell,10125,Duplex,Average,8,1734,True,True,Normal,1977,1977,4,2,Branch_4
953,173000,-93.602356,41.995905,Mitchell,9947,OneFam,Average,6,1217,False,True,Normal,1990,1991,3,2,Branch_4
956,375000,-93.652119,42.00138,Timberland,215245,OneFam,Average,8,2036,False,True,Normal,1965,1965,3,2,Branch_4
957,315500,-93.65315,41.995027,Timberland,12898,OneFam,Average,6,1620,False,True,Normal,2007,2008,2,2,Branch_4
958,224500,-93.651832,41.995058,Timberland,13159,OneFam,Average,6,1692,True,True,Partial,2009,2009,3,3,Branch_4
959,410000,-93.651867,41.993759,Timberland,13438,OneFam,Average,9,2036,False,True,Normal,2008,2008,3,2,Branch_4
960,316500,-93.653039,41.994727,Timberland,14463,OneFam,Average,7,1641,False,True,Normal,2008,2008,3,2,Branch_4
961,201000,-93.650453,41.994695,Timberland,8925,OneFam,Average,7,1466,False,True,Normal,2007,2007,3,2,Branch_4
962,175000,-93.646455,41.997684,Timberland,11457,OneFam,Average,6,1412,False,True,Normal,1988,1988,3,2,Branch_4
963,204000,-93.644884,41.998952,Timberland,9839,OneFam,Very_Good,7,2237,True,True,Normal,1980,2006,3,3,Branch_4
964,213500,-93.6446004,41.9981656,Timberland,14419,OneFam,Average,7,1479,False,True,Normal,1987,1989,3,3,Branch_4
965,220000,-93.646793,41.996327,Timberland,6853,OneFam,Average,6,1296,False,True,Normal,2001,2002,2,2,Branch_4
967,315000,-93.646816,41.995359,Timberland,14601,OneFam,Average,8,1838,False,True,Normal,2006,2006,2,2,Branch_4
968,425000,-93.651703,41.992964,Timberland,12633,OneFam,Average,7,1978,False,True,Normal,2007,2007,2,2,Branch_4
969,139500,-93.6042638,41.9935397,Mitchell,12518,OneFam,Good,6,1008,False,True,Normal,1968,1968,3,1,Branch_4
970,115000,-93.608359,41.992193,Mitchell,21750,OneFam,Below_Average,9,1771,False,True,Normal,1960,2006,3,1,Branch_4
971,162000,-93.608196,41.993128,Mitchell,4500,TwnhsE,Average,5,1204,False,True,Normal,1998,1998,2,2,Branch_4
972,165000,-93.60821,41.992122,Mitchell,4500,TwnhsE,Average,5,1224,False,True,Normal,1999,1999,2,2,Branch_4
973,91000,-93.604252,41.991786,Meadow_Village,1596,Twnhs,Average,5,988,True,True,Normal,1973,1973,2,1,Branch_4
974,130000,-93.604218,41.992919,Mitchell,9858,OneFam,Above_Average,5,874,False,True,Normal,1968,1968,3,1,Branch_4
975,86000,-93.603479,41.992185,Meadow_Village,1526,Twnhs,Very_Good,3,630,False,True,Normal,1970,2002,1,1,Branch_4
976,160000,-93.600636,41.9928219,Mitchell,13383,OneFam,Average,7,1404,False,True,Normal,1969,2000,3,2,Branch_4
977,80000,-93.603111,41.99217,Meadow_Village,1477,TwnhsE,Below_Average,3,630,False,True,Normal,1970,1970,1,1,Branch_4
978,97000,-93.601975,41.992539,Meadow_Village,1533,Twnhs,Above_Average,6,1344,True,False,Normal,1970,2008,3,2,Branch_4
979,88000,-93.60176,41.991786,Meadow_Village,2217,TwnhsE,Below_Average,6,1092,True,True,Normal,1970,1970,3,2,Branch_4
980,131900,-93.601127,41.991365,Mitchell,7689,OneFam,Very_Good,4,796,False,True,Normal,1972,1972,2,1,Branch_4
981,131250,-93.606688,41.987535,Mitchell,7706,OneFam,Average,5,1091,False,True,Normal,1993,1996,2,1,Branch_4
982,165500,-93.604928,41.988776,Mitchell,9101,OneFam,Above_Average,4,1110,False,True,Normal,1978,1978,1,1,Branch_4
983,112000,-93.603867,41.988222,Mitchell,8780,OneFam,Average,5,833,False,False,Normal,1985,1985,3,1,Branch_4
984,149000,-93.602777,41.987659,Mitchell,7669,OneFam,Above_Average,5,883,False,True,Normal,1992,1993,2,1,Branch_4
985,143000,-93.609453,41.986502,Mitchell,14115,OneFam,Average,5,1362,True,True,Normal,1993,1995,1,2,Branch_4
986,130000,-93.606925,41.986509,Mitchell,10429,OneFam,Average,6,1287,True,True,Normal,1992,1992,3,2,Branch_4
987,196000,-93.599866,41.991493,Mitchell,9819,OneFam,Average,5,1567,False,True,Normal,1977,1977,2,2,Branch_4
988,173000,-93.600191,41.99095,Mitchell,10457,OneFam,Good,7,1632,True,True,Normal,1969,1969,4,2,Branch_4
989,176500,-93.6188286,42.0525525,North_Ames,11029,OneFam,Very_Good,6,1414,False,True,Normal,1958,2002,3,1,Branch_2
990,237500,-93.6163289,42.051446,North_Ames,12925,OneFam,Good,7,2117,False,True,Normal,1970,1970,4,3,Branch_2
991,206900,-93.617424,42.049587,North_Ames,11075,OneFam,Average,9,2112,True,True,Normal,1969,1969,4,3,Branch_2
992,187500,-93.639062,42.05996,Gilbert,8702,OneFam,Average,7,1604,True,True,Normal,1997,1998,3,3,Branch_1
993,165000,-93.637796,42.061231,Gilbert,8139,OneFam,Average,7,1470,True,True,Normal,1995,1996,3,3,Branch_1
994,195500,-93.638775,42.060771,Gilbert,9535,OneFam,Average,7,1604,True,True,Normal,1998,1998,3,3,Branch_1
995,192000,-93.638778,42.060822,Gilbert,9042,OneFam,Average,7,1638,True,True,Normal,1998,1998,3,3,Branch_1
996,173000,-93.637482,42.060369,Gilbert,15038,OneFam,Average,7,1636,True,True,Normal,1996,1996,3,3,Branch_1
997,177900,-93.636718,42.060639,Gilbert,14137,OneFam,Average,7,1384,False,True,Normal,1996,1997,3,2,Branch_1
998,175000,-93.636948,42.0623,Gilbert,21872,OneFam,Average,6,1446,True,True,Normal,1996,1997,3,3,Branch_1
999,286000,-93.633876,42.062976,Stone_Brook,4923,TwnhsE,Average,5,1593,False,True,Normal,2001,2002,0,2,Branch_1
1000,247900,-93.633781,42.061374,Stone_Brook,6264,OneFam,Average,6,1682,False,True,Normal,1997,1997,1,2,Branch_1
1001,180000,-93.633905,42.060865,Stone_Brook,5395,TwnhsE,Average,5,1337,False,True,Normal,1993,1993,2,2,Branch_1
1002,180000,-93.633797,42.06076,Stone_Brook,5070,TwnhsE,Average,5,1280,False,True,Normal,1992,1992,2,2,Branch_1
1003,181000,-93.639151,42.059408,Gilbert,10839,OneFam,Average,7,1604,True,True,Normal,1997,1998,3,3,Branch_1
1005,188000,-93.637763,42.059411,Gilbert,8000,OneFam,Average,8,1658,True,True,Normal,1995,1996,3,3,Branch_1
1006,194500,-93.636798,42.058445,Gilbert,10832,OneFam,Average,7,1895,True,True,Normal,1994,1996,3,3,Branch_1
1007,185000,-93.637279,42.05701,Gilbert,14067,OneFam,Average,7,1709,True,True,Normal,1991,1991,3,3,Branch_1
1008,189000,-93.632013,42.059518,Stone_Brook,4671,TwnhsE,Average,5,1228,False,True,Normal,1988,1989,2,2,Branch_1
1009,188500,-93.631581,42.059636,Stone_Brook,5950,TwnhsE,Average,5,1337,False,True,Normal,1989,1989,2,2,Branch_1
1010,355000,-93.628831,42.061394,Stone_Brook,13543,OneFam,Average,9,2500,True,True,Normal,2005,2005,5,4,Branch_1
1011,325000,-93.628901,42.06056,Stone_Brook,11198,OneFam,Average,11,2504,True,True,Normal,2005,2007,4,3,Branch_1
1012,387000,-93.627911,42.060241,Stone_Brook,15401,OneFam,Average,7,1884,False,True,Normal,2004,2004,2,2,Branch_1
1013,115000,-93.622299,42.059792,Gilbert,31220,OneFam,Poor,7,1474,False,True,Normal,1952,1952,3,1,Branch_1
1014,334000,-93.629808,42.058896,Stone_Brook,8118,TwnhsE,Average,6,1710,False,True,Normal,2007,2007,2,2,Branch_1
1016,215000,-93.6391494,42.056015,Northwest_Ames,20544,OneFam,Above_Average,7,2093,True,True,Normal,1986,1991,3,3,Branch_2
1017,226500,-93.639715,42.054514,Northwest_Ames,12680,OneFam,Above_Average,6,1688,False,True,Normal,1988,1988,2,2,Branch_2
1018,175500,-93.637825,42.054562,Northwest_Ames,12090,OneFam,Above_Average,7,1422,False,True,Normal,1981,1981,3,2,Branch_2
1019,181900,-93.637808,42.054439,Northwest_Ames,10825,OneFam,Good,6,1260,False,True,Normal,1983,1983,3,2,Branch_2
1020,235000,-93.636511,42.055358,Northwest_Ames,18559,OneFam,Average,7,2064,False,True,Normal,1978,1978,3,2,Branch_2
1021,220000,-93.636505,42.054503,Northwest_Ames,14450,OneFam,Average,6,1782,False,True,Normal,1979,1979,3,2,Branch_2
1022,272000,-93.635111,42.054455,Northwest_Ames,12227,OneFam,Good,11,2872,True,True,Normal,1977,1995,4,3,Branch_2
1023,161000,-93.630299,42.054211,Northwest_Ames,13068,OneFam,Average,6,1211,False,True,Normal,1976,1976,3,2,Branch_2
1025,185000,-93.635153,42.052544,Northwest_Ames,10400,OneFam,Above_Average,7,2044,True,True,Normal,1980,1988,3,3,Branch_2
1026,146900,-93.637105,42.050326,Northwest_Ames,9743,OneFam,Above_Average,7,1308,True,True,Normal,1969,1969,3,2,Branch_2
1027,292500,-93.63719,42.051473,Northwest_Ames,12511,OneFam,Good,8,2840,True,True,Normal,1978,1978,4,3,Branch_2
1029,159900,-93.635216,42.049449,Northwest_Ames,10400,OneFam,Average,5,1444,False,True,Normal,1976,1976,2,2,Branch_2
1030,205000,-93.6341769,42.04986,Northwest_Ames,10480,OneFam,Above_Average,8,1964,True,True,Normal,1976,1976,4,3,Branch_2
1031,157000,-93.631129,42.049609,Northwest_Ames,10000,OneFam,Above_Average,5,1178,False,True,Normal,1973,2000,3,2,Branch_2
1032,306000,-93.630231,42.051074,Northwest_Ames,14311,OneFam,Average,9,2340,True,True,Normal,1996,1996,4,3,Branch_2
1033,133000,-93.626544,42.056306,North_Ames,9000,Duplex,Average,8,1792,True,True,Normal,1974,1974,4,4,Branch_2
1034,151000,-93.627875,42.05539,North_Ames,9750,OneFam,Very_Good,6,1054,False,True,Normal,1969,1969,3,2,Branch_2
1035,111900,-93.626511,42.055304,North_Ames,10295,OneFam,Above_Average,4,936,False,True,Normal,1969,1969,2,1,Branch_2
1036,123000,-93.630208,42.054328,North_Ames,7560,OneFam,Average,5,864,False,True,Normal,1971,1971,3,1,Branch_2
1037,111250,-93.624265,42.0564348,North_Ames,12735,OneFam,Average,5,864,False,True,Normal,1972,1972,3,1,Branch_2
1039,103400,-93.628971,42.052794,Briardale,1680,Twnhs,Average,5,987,True,True,Normal,1973,1973,2,2,Branch_2
1040,100000,-93.627629,42.052755,Briardale,1680,Twnhs,Average,5,987,True,True,Normal,1973,1973,2,2,Branch_2
1041,100500,-93.627114,42.051479,Briardale,1890,Twnhs,Above_Average,5,987,True,True,Normal,1972,1972,2,2,Branch_2
1042,106000,-93.629462,42.052332,Briardale,1869,Twnhs,Above_Average,5,987,True,True,Normal,1970,1970,2,2,Branch_2
1044,89500,-93.627309,42.051687,Briardale,1680,TwnhsE,Fair,5,987,True,True,Normal,1971,1971,2,2,Branch_2
1045,111750,-93.629425,42.051659,Briardale,1680,Twnhs,Average,6,1302,True,True,Normal,1972,1972,3,3,Branch_2
1047,143000,-93.625986,42.05068,Northpark_Villa,2308,TwnhsE,Above_Average,7,1456,True,True,Normal,1975,1975,4,3,Branch_2
1048,148500,-93.625848,42.050257,Northpark_Villa,2529,Twnhs,Above_Average,4,1055,False,True,Normal,1977,1977,2,2,Branch_2
1049,110000,-93.62649,42.04845,North_Ames,9477,OneFam,Average,5,892,False,True,Normal,1966,1966,3,1,Branch_2
1050,394617,-93.658873,42.062046,Northridge_Heights,12444,OneFam,Average,7,1932,False,True,Partial,2008,2008,2,2,Branch_1
1051,426000,-93.6573126,42.0632692,Northridge_Heights,12474,OneFam,Average,9,2332,True,True,Partial,2007,2008,3,3,Branch_1
1052,385000,-93.652941,42.063129,Northridge_Heights,14803,OneFam,Average,7,2084,False,True,Partial,2007,2008,2,2,Branch_1
1053,446261,-93.652744,42.062925,Northridge_Heights,14948,OneFam,Average,11,2713,True,True,Partial,2008,2008,3,3,Branch_1
1054,317500,-93.654642,42.062259,Northridge_Heights,12704,OneFam,Average,7,1582,False,True,Partial,2007,2007,3,2,Branch_1
1055,372402,-93.6566551,42.0624143,Northridge_Heights,13891,OneFam,Average,6,1710,False,True,Partial,2007,2008,2,2,Branch_1
1056,417500,-93.657832,42.062432,Northridge_Heights,13693,OneFam,Average,9,2464,False,True,Normal,2007,2007,4,3,Branch_1
1057,383000,-93.657889,42.061133,Northridge_Heights,14418,OneFam,Average,7,1950,False,True,Normal,2007,2007,2,2,Branch_1
1059,460000,-93.656801,42.060427,Northridge_Heights,12539,OneFam,Average,10,2790,True,True,Normal,2005,2006,4,3,Branch_1
1060,379000,-93.65369,42.060766,Northridge_Heights,12151,OneFam,Average,9,2331,True,True,Normal,2005,2005,3,3,Branch_1
1061,250000,-93.654734,42.060425,Northridge_Heights,8899,OneFam,Average,10,2088,True,True,Normal,2007,2007,4,3,Branch_1
1062,316000,-93.654443,42.0599011,Northridge_Heights,10574,OneFam,Average,9,2332,True,True,Normal,2004,2004,4,3,Branch_1
1063,615000,-93.656958,42.058484,Northridge_Heights,12720,OneFam,Average,7,2470,False,True,Normal,2003,2003,1,2,Branch_1
1064,412500,-93.65572,42.058683,Northridge_Heights,13688,OneFam,Average,10,2668,True,True,Normal,2003,2004,3,3,Branch_1
1065,284000,-93.652549,42.058573,Northridge_Heights,10625,OneFam,Average,8,2046,True,True,Normal,2003,2004,3,3,Branch_1
1066,284000,-93.651216,42.058649,Northridge_Heights,10845,OneFam,Average,7,1575,False,True,Normal,2003,2004,2,2,Branch_1
1067,421250,-93.655587,42.057028,Northridge_Heights,16900,OneFam,Average,10,2649,True,True,Normal,2001,2002,4,3,Branch_1
1068,370000,-93.654914,42.058694,Northridge_Heights,16451,OneFam,Average,9,2690,True,True,Normal,2003,2003,4,3,Branch_1
1069,336860,-93.654187,42.057164,Northridge_Heights,10110,TwnhsE,Average,7,1866,False,True,Partial,2008,2008,2,2,Branch_1
1070,367294,-93.6513669,42.0579589,Northridge_Heights,8769,TwnhsE,Average,7,1702,False,True,Partial,2008,2008,1,2,Branch_1
1071,192000,-93.649744,42.0582,Northridge_Heights,12304,TwnhsE,Average,6,1367,False,True,Normal,2005,2005,2,2,Branch_1
1072,274000,-93.653868,42.056766,Northridge_Heights,12677,TwnhsE,Average,6,1518,False,True,Normal,2003,2004,1,2,Branch_1
1073,266000,-93.652769,42.0570189,Northridge_Heights,8849,TwnhsE,Average,6,1684,False,True,Normal,2005,2005,2,2,Branch_1
1074,370967,-93.651845,42.057446,Northridge_Heights,8232,TwnhsE,Average,6,1800,False,True,Partial,2007,2008,2,2,Branch_1
1075,234250,-93.651163,42.057179,Northridge_Heights,6240,TwnhsE,Average,6,1342,False,True,Normal,2006,2007,2,2,Branch_1
1076,219500,-93.6514243,42.0571198,Northridge_Heights,6240,TwnhsE,Average,6,1342,False,True,Normal,2006,2007,2,2,Branch_1
1077,155000,-93.649997,42.057468,Northridge_Heights,2448,Twnhs,Average,6,1626,True,True,Normal,2003,2004,2,3,Branch_1
1078,154000,-93.650607,42.057094,Northridge_Heights,2448,Twnhs,Average,6,1626,True,True,Normal,2003,2004,2,3,Branch_1
1079,207000,-93.65089,42.056616,Northridge_Heights,8198,TwnhsE,Average,6,1358,False,True,Normal,2004,2004,2,2,Branch_1
1080,195000,-93.640176,42.063336,Bloomington_Heights,3940,TwnhsE,Average,6,1455,False,True,Normal,2003,2003,2,2,Branch_1
1081,219990,-93.640958,42.062299,Bloomington_Heights,3940,TwnhsE,Average,7,1576,False,True,Normal,2004,2004,2,2,Branch_1
1082,191000,-93.6424399,42.062285,Bloomington_Heights,3182,TwnhsE,Average,7,1504,False,True,Normal,2005,2006,2,2,Branch_1
1083,159895,-93.643039,42.062004,Bloomington_Heights,3182,OneFam,Average,6,1266,False,True,Normal,2007,2007,2,2,Branch_1
1084,187687,-93.642326,42.063301,Bloomington_Heights,3710,OneFam,Average,5,1246,False,True,Partial,2007,2008,2,2,Branch_1
1085,179000,-93.642641,42.061316,Gilbert,9024,OneFam,Average,8,1515,True,True,Normal,2004,2004,3,3,Branch_1
1086,193000,-93.643522,42.059635,Gilbert,7415,OneFam,Average,8,1593,True,True,Normal,2004,2004,3,3,Branch_1
1087,190000,-93.643964,42.061544,Gilbert,9587,OneFam,Average,5,1166,False,True,Normal,2005,2005,2,2,Branch_1
1088,176000,-93.641771,42.0609759,Gilbert,8029,OneFam,Average,8,1456,True,True,Normal,2005,2005,3,3,Branch_1
1089,188000,-93.641416,42.06132,Gilbert,8010,OneFam,Average,7,1720,True,True,Normal,2002,2003,3,3,Branch_1
1090,213000,-93.640051,42.061312,Gilbert,8396,OneFam,Average,9,1986,True,True,Normal,2003,2003,4,3,Branch_1
1091,217300,-93.649587,42.058377,Northridge_Heights,7301,TwnhsE,Above_Average,6,1358,False,True,Partial,2007,2008,2,2,Branch_1
1092,186500,-93.641331,42.057986,Gilbert,10261,OneFam,Average,8,1792,True,True,Normal,2000,2000,3,3,Branch_1
1093,226750,-93.642397,42.058595,Gilbert,8220,OneFam,Average,8,1892,True,True,Normal,2000,2001,3,3,Branch_1
1094,184000,-93.6442698,42.0600066,Gilbert,15384,OneFam,Average,8,1490,True,True,Normal,2004,2005,3,3,Branch_1
1095,176000,-93.643632,42.059507,Gilbert,7750,OneFam,Average,6,1414,True,True,Normal,2002,2002,3,3,Branch_1
1096,225000,-93.641342,42.05695,Gilbert,12460,OneFam,Average,8,2322,True,True,Normal,1999,2000,4,3,Branch_1
1097,185900,-93.640959,42.058581,Gilbert,8390,OneFam,Average,7,1651,True,True,Normal,1999,1999,3,3,Branch_1
1098,284500,-93.654594,42.053879,Northridge,9660,OneFam,Average,9,2199,True,True,Normal,1997,1997,3,3,Branch_1
1099,315000,-93.65412,42.053666,Northridge,9200,OneFam,Average,8,2630,True,True,Normal,1998,1998,4,3,Branch_1
1100,250000,-93.653324,42.055748,Northridge,14260,OneFam,Average,9,2198,True,True,Normal,2000,2000,4,3,Branch_1
