Sale_Price,Longitude,Latitude,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add
159900,-93.635216,42.049449,10400,OneFam,Average,5,1444,False,True,Normal,1976,1976
205000,-93.6341769,42.04986,10480,OneFam,Above_Average,8,1964,True,True,Normal,1976,1976
157000,-93.631129,42.049609,10000,OneFam,Above_Average,5,1178,False,True,Normal,1973,2000
306000,-93.630231,42.051074,14311,OneFam,Average,9,2340,True,True,Normal,1996,1996
133000,-93.626544,42.056306,9000,Duplex,Average,8,1792,True,True,Normal,1974,1974
151000,-93.627875,42.05539,9750,OneFam,Very_Good,6,1054,False,True,Normal,1969,1969
111900,-93.626511,42.055304,10295,OneFam,Above_Average,4,936,False,True,Normal,1969,1969
123000,-93.630208,42.054328,7560,OneFam,Average,5,864,False,True,Normal,1971,1971
111250,-93.624265,42.0564348,12735,OneFam,Average,5,864,False,True,Normal,1972,1972
103400,-93.628971,42.052794,1680,Twnhs,Average,5,987,True,True,Normal,1973,1973
100000,-93.627629,42.052755,1680,Twnhs,Average,5,987,True,True,Normal,1973,1973
100500,-93.627114,42.051479,1890,Twnhs,Above_Average,5,987,True,True,Normal,1972,1972
106000,-93.629462,42.052332,1869,Twnhs,Above_Average,5,987,True,True,Normal,1970,1970
89500,-93.627309,42.051687,1680,TwnhsE,Fair,5,987,True,True,Normal,1971,1971
111750,-93.629425,42.051659,1680,Twnhs,Average,6,1302,True,True,Normal,1972,1972
143000,-93.625986,42.05068,2308,TwnhsE,Above_Average,7,1456,True,True,Normal,1975,1975
148500,-93.625848,42.050257,2529,Twnhs,Above_Average,4,1055,False,True,Normal,1977,1977
110000,-93.62649,42.04845,9477,OneFam,Average,5,892,False,True,Normal,1966,1966
394617,-93.658873,42.062046,12444,OneFam,Average,7,1932,False,True,Partial,2008,2008
426000,-93.6573126,42.0632692,12474,OneFam,Average,9,2332,True,True,Partial,2007,2008
385000,-93.652941,42.063129,14803,OneFam,Average,7,2084,False,True,Partial,2007,2008
446261,-93.652744,42.062925,14948,OneFam,Average,11,2713,True,True,Partial,2008,2008
317500,-93.654642,42.062259,12704,OneFam,Average,7,1582,False,True,Partial,2007,2007
372402,-93.6566551,42.0624143,13891,OneFam,Average,6,1710,False,True,Partial,2007,2008
417500,-93.657832,42.062432,13693,OneFam,Average,9,2464,False,True,Normal,2007,2007
383000,-93.657889,42.061133,14418,OneFam,Average,7,1950,False,True,Normal,2007,2007
460000,-93.656801,42.060427,12539,OneFam,Average,10,2790,True,True,Normal,2005,2006
379000,-93.65369,42.060766,12151,OneFam,Average,9,2331,True,True,Normal,2005,2005
250000,-93.654734,42.060425,8899,OneFam,Average,10,2088,True,True,Normal,2007,2007
316000,-93.654443,42.0599011,10574,OneFam,Average,9,2332,True,True,Normal,2004,2004
615000,-93.656958,42.058484,12720,OneFam,Average,7,2470,False,True,Normal,2003,2003
412500,-93.65572,42.058683,13688,OneFam,Average,10,2668,True,True,Normal,2003,2004
284000,-93.652549,42.058573,10625,OneFam,Average,8,2046,True,True,Normal,2003,2004
284000,-93.651216,42.058649,10845,OneFam,Average,7,1575,False,True,Normal,2003,2004
421250,-93.655587,42.057028,16900,OneFam,Average,10,2649,True,True,Normal,2001,2002
370000,-93.654914,42.058694,16451,OneFam,Average,9,2690,True,True,Normal,2003,2003
336860,-93.654187,42.057164,10110,TwnhsE,Average,7,1866,False,True,Partial,2008,2008
367294,-93.6513669,42.0579589,8769,TwnhsE,Average,7,1702,False,True,Partial,2008,2008
192000,-93.649744,42.0582,12304,TwnhsE,Average,6,1367,False,True,Normal,2005,2005
274000,-93.653868,42.056766,12677,TwnhsE,Average,6,1518,False,True,Normal,2003,2004
266000,-93.652769,42.0570189,8849,TwnhsE,Average,6,1684,False,True,Normal,2005,2005
370967,-93.651845,42.057446,8232,TwnhsE,Average,6,1800,False,True,Partial,2007,2008
234250,-93.651163,42.057179,6240,TwnhsE,Average,6,1342,False,True,Normal,2006,2007
219500,-93.6514243,42.0571198,6240,TwnhsE,Average,6,1342,False,True,Normal,2006,2007
155000,-93.649997,42.057468,2448,Twnhs,Average,6,1626,True,True,Normal,2003,2004
154000,-93.650607,42.057094,2448,Twnhs,Average,6,1626,True,True,Normal,2003,2004
207000,-93.65089,42.056616,8198,TwnhsE,Average,6,1358,False,True,Normal,2004,2004
195000,-93.640176,42.063336,3940,TwnhsE,Average,6,1455,False,True,Normal,2003,2003
219990,-93.640958,42.062299,3940,TwnhsE,Average,7,1576,False,True,Normal,2004,2004
191000,-93.6424399,42.062285,3182,TwnhsE,Average,7,1504,False,True,Normal,2005,2006
159895,-93.643039,42.062004,3182,OneFam,Average,6,1266,False,True,Normal,2007,2007
187687,-93.642326,42.063301,3710,OneFam,Average,5,1246,False,True,Partial,2007,2008
179000,-93.642641,42.061316,9024,OneFam,Average,8,1515,True,True,Normal,2004,2004
193000,-93.643522,42.059635,7415,OneFam,Average,8,1593,True,True,Normal,2004,2004
190000,-93.643964,42.061544,9587,OneFam,Average,5,1166,False,True,Normal,2005,2005
176000,-93.641771,42.0609759,8029,OneFam,Average,8,1456,True,True,Normal,2005,2005
188000,-93.641416,42.06132,8010,OneFam,Average,7,1720,True,True,Normal,2002,2003
213000,-93.640051,42.061312,8396,OneFam,Average,9,1986,True,True,Normal,2003,2003
217300,-93.649587,42.058377,7301,TwnhsE,Above_Average,6,1358,False,True,Partial,2007,2008
186500,-93.641331,42.057986,10261,OneFam,Average,8,1792,True,True,Normal,2000,2000
226750,-93.642397,42.058595,8220,OneFam,Average,8,1892,True,True,Normal,2000,2001
184000,-93.6442698,42.0600066,15384,OneFam,Average,8,1490,True,True,Normal,2004,2005
176000,-93.643632,42.059507,7750,OneFam,Average,6,1414,True,True,Normal,2002,2002
225000,-93.641342,42.05695,12460,OneFam,Average,8,2322,True,True,Normal,1999,2000
185900,-93.640959,42.058581,8390,OneFam,Average,7,1651,True,True,Normal,1999,1999
284500,-93.654594,42.053879,9660,OneFam,Average,9,2199,True,True,Normal,1997,1997
315000,-93.65412,42.053666,9200,OneFam,Average,8,2630,True,True,Normal,1998,1998
250000,-93.653324,42.055748,14260,OneFam,Average,9,2198,True,True,Normal,2000,2000
291000,-93.650932,42.055777,11000,OneFam,Average,8,2172,True,True,Normal,2000,2000
350000,-93.651562,42.0522319,11675,OneFam,Average,5,2006,False,True,Normal,1998,1998
279500,-93.655279,42.052272,10990,OneFam,Average,12,2125,True,True,Normal,1996,1997
290000,-93.656036,42.050383,11929,OneFam,Good,9,2501,True,True,Normal,1995,1995
350000,-93.653929,42.05162,10437,OneFam,Above_Average,7,2113,False,True,Normal,1995,1995
341000,-93.65579,42.049501,10542,OneFam,Average,9,2418,True,True,Normal,1993,1994
287500,-93.653908,42.049696,10010,OneFam,Average,9,2197,True,True,Normal,1993,1994
271000,-93.651801,42.050692,10944,OneFam,Average,5,2127,True,True,Normal,1994,1994
301500,-93.650996,42.049484,14303,OneFam,Average,7,1987,False,True,Normal,1994,1994
235128,-93.644107,42.054236,11932,OneFam,Average,7,1580,False,True,Partial,2007,2008
214000,-93.644145,42.055157,14598,OneFam,Average,9,1933,True,True,Normal,2007,2007
232000,-93.642334,42.055102,11957,OneFam,Average,7,1574,False,True,Normal,2006,2006
240000,-93.642108,42.054415,13253,OneFam,Average,7,1578,False,True,Normal,2006,2006
264132,-93.642092,42.054366,14587,OneFam,Average,6,1506,False,True,Partial,2008,2008
245000,-93.642376,42.054306,10206,OneFam,Average,6,1563,False,True,Normal,2007,2007
227680,-93.643976,42.054319,12274,OneFam,Average,6,1428,False,True,Partial,2008,2008
257000,-93.64403,42.055517,9801,OneFam,Average,7,1861,True,True,Normal,2007,2007
297900,-93.644024,42.054227,9428,OneFam,Average,8,1874,True,True,Partial,2007,2008
247000,-93.643788,42.053183,10037,OneFam,Average,6,1460,False,True,Normal,2006,2007
212700,-93.650397,42.051646,8640,OneFam,Average,6,1372,False,True,Partial,2007,2008
250580,-93.650358,42.05165,8640,OneFam,Average,6,1372,False,True,Partial,2007,2008
182000,-93.648255,42.050307,11639,OneFam,Average,6,1428,False,True,Partial,2007,2008
226700,-93.643836,42.052278,9803,OneFam,Average,7,1768,True,True,Normal,2005,2005
250000,-93.64119,42.052456,9375,OneFam,Average,9,1992,True,True,Normal,2003,2004
250000,-93.640924,42.052275,10625,OneFam,Average,9,1958,True,True,Normal,2005,2005
339750,-93.6430423,42.0520487,10800,OneFam,Average,8,2078,True,True,Partial,2007,2008
205950,-93.643692,42.05138,8125,OneFam,Above_Average,7,1665,True,True,Normal,2007,2007
256000,-93.641651,42.052173,10625,OneFam,Average,7,1660,False,True,Normal,2007,2007
230348,-93.644018,42.051224,7500,OneFam,Average,6,1218,False,True,Partial,2007,2008
207500,-93.639662,42.050899,8791,OneFam,Average,7,1728,True,True,Normal,2003,2003
141000,-93.692497,42.037836,7500,OneFam,Average,6,1080,False,False,Normal,2004,2005
188000,-93.692431,42.035271,10110,OneFam,Average,7,1696,True,True,Normal,2003,2003
192500,-93.691695,42.035132,12774,OneFam,Average,8,1663,True,True,Normal,2003,2004
146000,-93.691836,42.037918,13072,OneFam,Average,6,1175,False,False,Normal,2005,2006
159000,-93.690761,42.037806,13695,OneFam,Average,6,1114,False,True,Normal,2004,2004
155000,-93.690364,42.03805,13695,OneFam,Average,6,1114,False,True,Normal,2003,2004
173000,-93.691246,42.036525,8366,OneFam,Average,6,1640,True,True,Normal,2004,2004
170000,-93.69124,42.037258,9260,OneFam,Average,6,1162,False,True,Normal,2007,2007
182000,-93.689769,42.035875,8453,OneFam,Average,6,1609,True,True,Normal,1995,1995
163000,-93.689024,42.035878,8480,OneFam,Average,7,1680,True,True,Normal,1993,1994
193500,-93.688981,42.035878,8125,OneFam,Average,7,1679,False,True,Normal,1994,1998
189000,-93.689801,42.034988,14565,OneFam,Average,6,1657,True,True,Normal,1994,1995
190500,-93.688803,42.036089,8450,OneFam,Average,7,1677,True,True,Normal,2001,2001
175000,-93.687819,42.034535,8285,OneFam,Average,7,1737,True,True,Normal,1992,1992
179200,-93.687831,42.035666,7153,OneFam,Average,6,1294,False,True,Normal,1991,1991
187000,-93.687847,42.036839,9291,OneFam,Average,7,1710,True,True,Normal,1993,1993
193000,-93.686428,42.036501,8012,TwnhsE,Average,5,1617,False,True,Normal,1993,1994
153900,-93.686278,42.036466,7892,TwnhsE,Average,5,1199,False,True,Normal,1993,1993
128000,-93.674093,42.036039,9100,OneFam,Average,5,984,False,True,Normal,1963,1963
144000,-93.675743,42.035179,12968,OneFam,Above_Average,4,912,False,True,Normal,1962,1962
135000,-93.673965,42.034614,8100,OneFam,Very_Good,5,864,False,True,Normal,1961,2007
115000,-93.670997,42.03569,8450,TwoFmCon,Average,5,890,False,True,Normal,1968,1968
142000,-93.670551,42.03459,6768,OneFam,Very_Good,5,912,False,True,Normal,1961,1996
192000,-93.66203,42.0375,19508,OneFam,Average,6,1430,False,True,Normal,1974,1974
140000,-93.660522,42.034532,10759,OneFam,Below_Average,5,1641,True,True,Normal,1972,1972
290000,-93.653482,42.047666,9205,OneFam,Average,9,2683,True,True,Normal,1990,1991
372500,-93.653232,42.048607,11025,OneFam,Average,10,2786,True,True,Normal,1993,1994
196000,-93.647488,42.047467,4282,TwnhsE,Average,5,1391,False,True,Normal,2004,2004
171900,-93.646063,42.048089,4017,TwnhsE,Average,5,1250,True,True,Normal,2006,2007
178000,-93.646113,42.048191,3435,TwnhsE,Average,5,1245,False,True,Normal,2004,2005
165000,-93.64489,42.047806,3180,TwnhsE,Average,5,1200,True,True,Normal,2005,2005
179400,-93.644172,42.047102,2280,Twnhs,Average,6,1501,True,True,Normal,1999,1999
172900,-93.644118,42.047103,2280,Twnhs,Average,6,1549,True,True,Normal,1999,1999
300000,-93.646984,42.046381,4765,TwnhsE,Average,5,1638,False,True,Normal,2000,2000
285000,-93.646986,42.046377,4538,TwnhsE,Average,5,1310,False,True,Normal,2001,2001
290000,-93.646989,42.046372,4385,TwnhsE,Average,5,1419,False,True,Normal,2001,2001
305000,-93.647047,42.046088,4109,TwnhsE,Average,5,1557,False,True,Normal,1999,2000
160000,-93.643746,42.046961,2160,Twnhs,Average,4,1252,True,True,Normal,1999,2000
170000,-93.643729,42.046962,2160,Twnhs,Average,5,1404,True,True,Normal,1999,2000
223000,-93.643378,42.046647,10646,OneFam,Average,7,1789,True,True,Normal,2001,2001
170000,-93.641785,42.047171,2645,Twnhs,Average,7,1586,True,True,Normal,1999,1999
200000,-93.64177,42.047171,2645,Twnhs,Average,7,1607,True,True,Normal,1999,2000
345000,-93.641742,42.047171,3951,TwnhsE,Average,7,2393,True,True,Normal,1998,1999
245500,-93.647655,42.045012,14963,TwnhsE,Average,4,1288,False,True,Normal,1996,1996
217500,-93.648705,42.044419,11064,TwnhsE,Average,4,1239,False,True,Normal,1995,1995
324000,-93.648954,42.044642,10846,TwnhsE,Average,6,1719,False,True,Normal,1993,1993
162500,-93.645713,42.044693,11120,OneFam,Above_Average,6,1232,False,True,Normal,1984,1984
290000,-93.658315,42.037578,16280,OneFam,Excellent,6,1671,False,True,Normal,1976,2007
205000,-93.6392251,42.048726,7500,OneFam,Average,7,1812,True,True,Normal,2002,2002
174000,-93.635095,42.047928,10400,OneFam,Above_Average,7,1682,False,True,Normal,1970,1970
183000,-93.6343272,42.0492538,11104,OneFam,Above_Average,7,1427,False,True,Normal,1969,1969
215000,-93.631779,42.046399,15387,OneFam,Good,8,1620,False,True,Normal,1967,1967
140500,-93.6324549,42.042943,9750,Duplex,Above_Average,8,1625,False,True,Normal,1965,1965
240000,-93.631245,42.04378,10800,OneFam,Good,9,2614,True,True,Normal,1974,1997
141000,-93.6264356,42.0458538,8814,OneFam,Above_Average,7,1464,True,True,Normal,1968,1968
147000,-93.6261431,42.0471033,8872,OneFam,Very_Good,5,912,False,True,Normal,1965,2008
135000,-93.624762,42.046584,8125,OneFam,Good,5,925,False,True,Normal,1965,2005
145000,-93.62462,42.047541,11072,Duplex,Average,10,1728,False,True,Normal,1965,1965
142600,-93.624632,42.048185,13101,Duplex,Average,10,1728,False,True,Normal,1965,1965
135000,-93.6304229,42.0453551,9246,Duplex,Average,8,1656,False,True,Normal,1973,1973
170000,-93.629079,42.044262,13355,OneFam,Above_Average,7,1670,True,True,Normal,1971,1971
299800,-93.630152,42.044058,8963,OneFam,Excellent,11,2715,True,True,Normal,1976,1996
185000,-93.630732,42.044851,9120,OneFam,Above_Average,8,1876,True,True,Normal,1974,1974
173000,-93.625925,42.043142,9130,OneFam,Very_Good,7,1632,True,True,Normal,1966,2000
178400,-93.624499,42.043845,12122,OneFam,Excellent,6,999,False,True,Normal,1961,2007
176000,-93.625799,42.044101,9900,OneFam,Average,9,1978,True,True,Normal,1968,1968
98000,-93.621336,42.042398,7785,OneFam,Average,6,1014,False,True,Normal,1956,1956
109008,-93.622673,42.044773,8593,OneFam,Above_Average,5,907,False,True,Normal,1957,1957
135750,-93.622662,42.044773,8475,OneFam,Good,4,952,False,True,Normal,1956,1956
155000,-93.629259,42.041229,8700,OneFam,Above_Average,6,1128,False,True,Normal,1963,1963
180500,-93.629555,42.04066,10175,OneFam,Average,7,1425,False,True,Normal,1964,1964
174900,-93.6277409,42.039235,9020,OneFam,Good,6,1165,False,True,Normal,1966,1966
140000,-93.629884,42.040112,9200,OneFam,Above_Average,5,1136,False,True,Normal,1965,1965
145000,-93.6277098,42.0417754,8250,OneFam,Good,6,1092,False,True,Normal,1964,1964
179900,-93.6267969,42.0417764,9350,OneFam,Very_Good,6,1265,False,True,Normal,1965,1999
168500,-93.626171,42.041811,9020,OneFam,Average,6,1350,False,True,Normal,1964,1964
145500,-93.623267,42.04102,10007,OneFam,Good,5,1053,False,True,Normal,1959,2006
142000,-93.6219226,42.0418699,10721,OneFam,Above_Average,7,1252,False,True,Normal,1959,1959
141000,-93.621566,42.041172,12493,OneFam,Average,6,1100,False,True,Normal,1960,1960
153000,-93.622076,42.040296,11332,OneFam,Good,6,1118,False,True,Normal,1960,2000
72500,-93.628205,42.035582,6627,OneFam,Above_Average,4,720,False,True,Normal,1949,1950
52000,-93.62936,42.035571,4130,OneFam,Above_Average,5,729,False,False,Normal,1935,2003
118000,-93.627578,42.034563,7420,TwoFmCon,Above_Average,5,1077,False,True,Normal,1939,1950
87000,-93.628236,42.035741,4882,OneFam,Good,5,906,True,True,Normal,1937,1950
141500,-93.6285065,42.0380577,9600,OneFam,Above_Average,6,1496,False,True,Normal,1960,1960
141500,-93.622644,42.036102,9600,OneFam,Very_Good,7,1337,False,True,Normal,1950,2006
165500,-93.623556,42.03713,9600,OneFam,Above_Average,8,1661,False,True,Normal,1955,1996
112900,-93.620487,42.034679,7584,OneFam,Average,5,1036,False,True,Normal,1953,1953
201800,-93.6167,42.048952,13700,OneFam,Above_Average,8,1820,True,True,Normal,1965,1988
163000,-93.616552,42.047782,10197,OneFam,Average,6,1362,False,True,Normal,1961,1961
139950,-93.6178602,42.0470858,7875,OneFam,Above_Average,6,1144,False,True,Normal,1961,1961
165000,-93.615685,42.046935,9150,OneFam,Average,6,1431,False,True,Normal,1962,1962
227000,-93.615614,42.046572,14670,OneFam,Good,9,1988,True,True,Normal,1966,1999
135000,-93.617179,42.042373,7390,OneFam,Good,6,1098,False,True,Normal,1955,1955
124000,-93.6193303,42.0423032,9204,OneFam,Average,6,1144,False,True,Normal,1963,1963
140000,-93.619022,42.044736,7763,OneFam,Good,6,1283,False,True,Normal,1962,1980
136500,-93.618634,42.043988,8856,OneFam,Below_Average,6,1176,False,True,Normal,1957,1957
185000,-93.617544,42.044791,9840,OneFam,Good,7,1440,False,True,Normal,1959,1998
163000,-93.617543,42.044853,9120,OneFam,Above_Average,6,1261,False,True,Normal,1958,1958
166800,-93.613222,42.044304,13200,OneFam,Above_Average,5,1570,False,True,Normal,1958,1958
139000,-93.614856,42.042187,9000,OneFam,Average,6,1196,False,True,Normal,1956,1956
166000,-93.613077,42.0438199,11900,OneFam,Average,6,1392,False,True,Normal,1957,1957
136000,-93.612394,42.042023,9464,OneFam,Good,5,1080,False,True,Normal,1958,1958
133000,-93.613383,42.042304,10425,OneFam,Average,5,1104,False,True,Normal,1956,1958
116000,-93.617238,42.040479,11556,OneFam,Above_Average,4,882,False,True,Normal,1952,1952
137500,-93.617084,42.040301,9373,OneFam,Above_Average,6,1152,False,True,Normal,1953,1953
130000,-93.617086,42.040391,12774,OneFam,Average,5,950,False,True,Normal,1953,1953
180000,-93.6194043,42.0404436,14250,OneFam,Average,6,1790,False,True,Normal,1957,1957
100000,-93.612264,42.039445,8838,OneFam,Fair,7,1764,False,True,Normal,1957,1982
146000,-93.618457,42.03471,12436,Duplex,Average,9,1824,False,True,Normal,1957,1957
89900,-93.615484,42.037302,10122,OneFam,Above_Average,3,869,False,True,Normal,1948,1950
114000,-93.615484,42.037459,7506,OneFam,Very_Good,5,1159,True,True,Normal,1925,1950
140000,-93.61076,42.035893,10930,OneFam,Above_Average,6,1558,True,True,Normal,1945,1950
86900,-93.612269,42.035723,5400,OneFam,Good,4,672,False,True,Normal,1940,2005
139000,-93.612265,42.035938,10836,OneFam,Average,7,1436,True,True,Normal,1922,1950
106250,-93.612253,42.035222,10800,TwoFmCon,Good,7,1294,True,False,Normal,1900,2000
171000,-93.607422,42.040021,9247,OneFam,Above_Average,8,1716,True,True,Normal,1962,1962
139000,-93.610663,42.040142,10180,OneFam,Above_Average,5,1044,False,True,Normal,1968,1968
186000,-93.605189,42.041173,11355,OneFam,Good,6,1312,False,True,Normal,1958,2001
157000,-93.605659,42.038686,10920,OneFam,Average,5,1253,False,True,Normal,1960,1960
148000,-93.607174,42.039987,12929,OneFam,Above_Average,5,1081,False,True,Normal,1960,1993
242000,-93.604106,42.039568,27650,OneFam,Good,9,2069,False,True,Normal,1960,2007
116000,-93.608219,42.03807,8892,OneFam,Good,5,910,False,True,Normal,1953,1996
98300,-93.608909,42.037104,7200,OneFam,Average,7,1048,False,True,Normal,1950,1950
127000,-93.60688,42.035813,7910,OneFam,Average,7,1507,False,True,Normal,1960,1960
159000,-93.605971,42.037162,8000,OneFam,Above_Average,6,1256,False,True,Normal,1959,1959
125900,-93.60597,42.037006,8000,OneFam,Average,6,1027,False,True,Normal,1962,1962
155000,-93.606788,42.037291,7931,OneFam,Above_Average,6,1269,False,True,Normal,1960,1960
138000,-93.610604,42.034811,8064,OneFam,Above_Average,5,1320,True,True,Normal,1948,1950
112500,-93.607948,42.034564,6390,OneFam,Good,4,984,False,True,Normal,1954,1954
105500,-93.608765,42.034789,7227,OneFam,Above_Average,4,832,False,True,Normal,1954,1954
127500,-93.608903,42.034686,7200,OneFam,Average,6,1278,True,True,Normal,1954,1954
